,Variable,Year,Province,Value,Admin_Lvl,Region,Unit
12188,Magnitude of Poor Families,2027,4th District,18388.449486138954,District,NCR, families
12189,Magnitude of Poor Families,2024,ARMM,699.2806492443804,Region,ARMM, families
12190,Magnitude of Poor Families,2027,ARMM,699.2806492443804,Region,ARMM, families
12191,Magnitude of Poor Families,2024,Abra,11538.879649831577,Province,CAR, families
12192,Magnitude of Poor Families,2027,Abra,11963.241130812894,Province,CAR, families
12193,Magnitude of Poor Families,2024,Agusan del Norte,43499.44316308285,Province,Region XIII, families
12194,Magnitude of Poor Families,2027,Agusan del Norte,43499.44316308285,Province,Region XIII, families
12195,Magnitude of Poor Families,2024,Agusan del Sur,0.999,Province,Region XIII, families
12196,Magnitude of Poor Families,2027,Agusan del Sur,0.999,Province,Region XIII, families
12197,Magnitude of Poor Families,2024,Aklan,22428.697300438784,Province,Region VI, families
12198,Magnitude of Poor Families,2027,Aklan,22428.697300438784,Province,Region VI, families
12199,Magnitude of Poor Families,2024,Albay,58931.02022792425,Province,Region V, families
12200,Magnitude of Poor Families,2027,Albay,58931.02022792425,Province,Region V, families
12201,Magnitude of Poor Families,2024,Antique,30170.29615165815,Province,Region VI, families
12202,Magnitude of Poor Families,2027,Antique,24791.141812698603,Province,Region VI, families
12203,Magnitude of Poor Families,2024,Apayao,7109.5264148121705,Province,CAR, families
12204,Magnitude of Poor Families,2027,Apayao,7109.5264148121705,Province,CAR, families
12205,Magnitude of Poor Families,2024,Aurora,9470.004909511423,Province,Region III, families
12206,Magnitude of Poor Families,2027,Aurora,9470.004909511423,Province,Region III, families
12207,Magnitude of Poor Families,2024,Basilan,17279.74530540679,Province,ARMM, families
12208,Magnitude of Poor Families,2027,Basilan,17279.74530540679,Province,ARMM, families
12209,Magnitude of Poor Families,2024,Bataan,8681.630321612174,Province,Region III, families
12210,Magnitude of Poor Families,2027,Bataan,8681.630321612174,Province,Region III, families
12211,Magnitude of Poor Families,2024,Batanes,272.1368210965396,Province,Region II, families
12212,Magnitude of Poor Families,2027,Batanes,272.1368210965396,Province,Region II, families
12213,Magnitude of Poor Families,2024,Batangas,52351.31948236198,Province,Region IV-A, families
12214,Magnitude of Poor Families,2027,Batangas,52351.31948236198,Province,Region IV-A, families
12215,Magnitude of Poor Families,2024,Benguet,6447.108134599317,Province,CAR, families
12216,Magnitude of Poor Families,2027,Benguet,6447.108134599317,Province,CAR, families
12217,Magnitude of Poor Families,2024,Biliran,7844.90559208725,Province,Region VIII, families
12218,Magnitude of Poor Families,2027,Biliran,7844.90559208725,Province,Region VIII, families
12219,Magnitude of Poor Families,2024,Bohol,79379.48560355068,Province,Region VII, families
12220,Magnitude of Poor Families,2027,Bohol,56207.16275684916,Province,Region VII, families
12221,Magnitude of Poor Families,2024,Bukidnon,35129.11913322512,Province,Region X, families
12222,Magnitude of Poor Families,2027,Bukidnon,35080.191120327996,Province,Region X, families
12223,Magnitude of Poor Families,2024,Bulacan,213.04120379996826,Province,Region III, families
12224,Magnitude of Poor Families,2027,Bulacan,184.73350602115536,Province,Region III, families
12225,Magnitude of Poor Families,2024,CAR,57437.93652687529,Region,CAR, families
12226,Magnitude of Poor Families,2027,CAR,57437.93652687529,Region,CAR, families
12227,Magnitude of Poor Families,2024,Cagayan,31787.84669847862,Province,Region II, families
12228,Magnitude of Poor Families,2027,Cagayan,33692.09277218025,Province,Region II, families
12229,Magnitude of Poor Families,2024,Camarines Norte,31374.446641322622,Province,Region V, families
12230,Magnitude of Poor Families,2027,Camarines Norte,31374.446641322622,Province,Region V, families
12231,Magnitude of Poor Families,2024,Camarines Sur,122742.16439462955,Province,Region V, families
12232,Magnitude of Poor Families,2027,Camarines Sur,122742.16439462955,Province,Region V, families
12233,Magnitude of Poor Families,2024,Camiguin,4672.296003610874,Province,Region X, families
12234,Magnitude of Poor Families,2027,Camiguin,4672.296003610874,Province,Region X, families
12235,Magnitude of Poor Families,2024,Capiz,32624.10385139977,Province,Region VI, families
12236,Magnitude of Poor Families,2027,Capiz,23351.70444478922,Province,Region VI, families
12237,Magnitude of Poor Families,2024,Region XIII,770.0994040040388,Region,Region XIII, families
12238,Magnitude of Poor Families,2027,Region XIII,770.0994040040388,Region,Region XIII, families
12239,Magnitude of Poor Families,2024,Catanduanes,12321.980189691802,Province,Region V, families
12240,Magnitude of Poor Families,2027,Catanduanes,12321.980189691802,Province,Region V, families
12241,Magnitude of Poor Families,2024,Cavite,47433.52371882413,Province,Region IV-A, families
12242,Magnitude of Poor Families,2027,Cavite,42463.85758227806,Province,Region IV-A, families
12243,Magnitude of Poor Families,2024,Cebu,193207.33881487694,Province,Region VII, families
12244,Magnitude of Poor Families,2027,Cebu,193207.33881487694,Province,Region VII, families
12245,Magnitude of Poor Families,2024,Compostela Valley,38638.02185251832,Province,Region XI, families
12246,Magnitude of Poor Families,2027,Compostela Valley,38638.02185251832,Province,Region XI, families
12247,Magnitude of Poor Families,2024,Cotabato City,16885.12677630114,Province,Region XII, families
12248,Magnitude of Poor Families,2027,Cotabato City,16885.12677630114,Province,Region XII, families
12249,Magnitude of Poor Families,2024,Davao Oriental,36323.4305159109,Province,Region XI, families
12250,Magnitude of Poor Families,2027,Davao Oriental,36323.4305159109,Province,Region XI, families
12251,Magnitude of Poor Families,2024,Davao del Norte,45696.9104226872,Province,Region XI, families
12252,Magnitude of Poor Families,2027,Davao del Norte,45696.9104226872,Province,Region XI, families
12253,Magnitude of Poor Families,2024,Davao del Sur,83169.72787728814,Province,Region XI, families
12254,Magnitude of Poor Families,2027,Davao del Sur,83169.72787728814,Province,Region XI, families
12255,Magnitude of Poor Families,2024,Eastern Samar,37133.60567277725,Province,Region VIII, families
12256,Magnitude of Poor Families,2027,Eastern Samar,37188.67101152834,Province,Region VIII, families
12257,Magnitude of Poor Families,2024,Guimaras,4132.075234713692,Province,Region VI, families
12258,Magnitude of Poor Families,2027,Guimaras,4132.075234713692,Province,Region VI, families
12259,Magnitude of Poor Families,2024,Ifugao,7863.826550800204,Province,CAR, families
12260,Magnitude of Poor Families,2027,Ifugao,7863.826550800204,Province,CAR, families
12261,Magnitude of Poor Families,2024,Ilocos Norte,4300.046146737947,Province,Region I, families
12262,Magnitude of Poor Families,2027,Ilocos Norte,4757.6272501873,Province,Region I, families
12263,Magnitude of Poor Families,2024,Ilocos Sur,18651.334446034987,Province,Region I, families
12264,Magnitude of Poor Families,2027,Ilocos Sur,18651.334446034987,Province,Region I, families
12265,Magnitude of Poor Families,2024,Iloilo,12606.755772853203,Province,Region VI, families
12266,Magnitude of Poor Families,2027,Iloilo,12573.27523055135,Province,Region VI, families
12267,Magnitude of Poor Families,2024,Isabela,64856.00246537509,Province,Region II, families
12268,Magnitude of Poor Families,2027,Isabela,64856.00246537509,Province,Region II, families
12269,Magnitude of Poor Families,2024,Isabela City,4836.977717984836,Province,Region IX, families
12270,Magnitude of Poor Families,2027,Isabela City,4836.977717984836,Province,Region IX, families
12271,Magnitude of Poor Families,2024,Kalinga,8233.926423998742,Province,CAR, families
12272,Magnitude of Poor Families,2027,Kalinga,8233.926423998742,Province,CAR, families
12273,Magnitude of Poor Families,2024,La Union,22109.609375352487,Province,Region I, families
12274,Magnitude of Poor Families,2027,La Union,22109.609375352487,Province,Region I, families
12275,Magnitude of Poor Families,2024,Laguna,13767.332688204455,Province,Region IV-A, families
12276,Magnitude of Poor Families,2027,Laguna,30352.70272433861,Province,Region IV-A, families
12277,Magnitude of Poor Families,2024,Lanao del Norte,67006.56810490445,Province,Region X, families
12278,Magnitude of Poor Families,2027,Lanao del Norte,67006.56810490445,Province,Region X, families
12279,Magnitude of Poor Families,2024,Lanao del Sur,77628.17983061908,Province,ARMM, families
12280,Magnitude of Poor Families,2027,Lanao del Sur,77628.17983061908,Province,ARMM, families
12281,Magnitude of Poor Families,2024,Leyte,0.999,Province,Region VIII, families
12282,Magnitude of Poor Families,2027,Leyte,0.999,Province,Region VIII, families
12283,Magnitude of Poor Families,2024,Maguindanao,76955.92593857025,Province,ARMM, families
12284,Magnitude of Poor Families,2027,Maguindanao,76955.92593857025,Province,ARMM, families
12285,Magnitude of Poor Families,2024,Marinduque,10595.390590473498,Province,Region IV-B, families
12286,Magnitude of Poor Families,2027,Marinduque,10847.33149617497,Province,Region IV-B, families
12287,Magnitude of Poor Families,2024,Masbate,66663.34892665246,Province,Region V, families
12288,Magnitude of Poor Families,2027,Masbate,66663.34892665246,Province,Region V, families
12289,Magnitude of Poor Families,2024,Misamis Occidental,38092.99384099493,Province,Region X, families
12290,Magnitude of Poor Families,2027,Misamis Occidental,38092.99384099493,Province,Region X, families
12291,Magnitude of Poor Families,2024,Misamis Oriental,60417.102320692655,Province,Region X, families
12292,Magnitude of Poor Families,2027,Misamis Oriental,61139.166772912205,Province,Region X, families
12293,Magnitude of Poor Families,2024,Mt. Province,9919.798835905882,Province,CAR, families
12294,Magnitude of Poor Families,2027,Mt. Province,9919.798835905882,Province,CAR, families
12295,Magnitude of Poor Families,2024,NCR,72482.78346880327,Region,NCR, families
12296,Magnitude of Poor Families,2027,NCR,72482.78346880327,Region,NCR, families
12297,Magnitude of Poor Families,2024,Negros Occidental,134829.7862703167,Province,Region VI, families
12298,Magnitude of Poor Families,2027,Negros Occidental,134829.7862703167,Province,Region VI, families
12299,Magnitude of Poor Families,2024,Negros Oriental,93617.10178294513,Province,Region VII, families
12300,Magnitude of Poor Families,2027,Negros Oriental,93617.10178294513,Province,Region VII, families
12301,Magnitude of Poor Families,2024,North Cotabato,85107.55924411054,Province,Region XII, families
12302,Magnitude of Poor Families,2027,North Cotabato,85107.55924411054,Province,Region XII, families
12303,Magnitude of Poor Families,2024,Northern Samar,46119.60809880679,Province,Region VIII, families
12304,Magnitude of Poor Families,2027,Northern Samar,46119.60809880679,Province,Region VIII, families
12305,Magnitude of Poor Families,2024,Nueva Ecija,83955.58814628042,Province,Region III, families
12306,Magnitude of Poor Families,2027,Nueva Ecija,83955.58814628042,Province,Region III, families
12307,Magnitude of Poor Families,2024,Nueva Vizcaya,11593.837093554977,Province,Region II, families
12308,Magnitude of Poor Families,2027,Nueva Vizcaya,11593.837093554977,Province,Region II, families
12309,Magnitude of Poor Families,2024,Occidental Mindoro,28697.57361537631,Province,Region IV-B, families
12310,Magnitude of Poor Families,2027,Occidental Mindoro,28697.57361537631,Province,Region IV-B, families
12311,Magnitude of Poor Families,2024,Oriental Mindoro,34399.61739072625,Province,Region IV-B, families
12312,Magnitude of Poor Families,2027,Oriental Mindoro,35414.247557480434,Province,Region IV-B, families
12313,Magnitude of Poor Families,2024,PHILIPPINES,3772744.2395623317,Country,Philippines, families
12314,Magnitude of Poor Families,2027,PHILIPPINES,3772744.2395623317,Country,Philippines, families
12315,Magnitude of Poor Families,2024,Palawan,49934.473347581996,Province,Region IV-B, families
12316,Magnitude of Poor Families,2027,Palawan,39607.27173994134,Province,Region IV-B, families
12317,Magnitude of Poor Families,2024,Pampanga,17891.663480093444,Province,Region III, families
12318,Magnitude of Poor Families,2027,Pampanga,17891.663480093444,Province,Region III, families
12319,Magnitude of Poor Families,2024,Pangasinan,94391.96870414146,Province,Region I, families
12320,Magnitude of Poor Families,2027,Pangasinan,94391.96870414146,Province,Region I, families
12321,Magnitude of Poor Families,2024,Quezon,90450.49375964674,Province,Region IV-A, families
12322,Magnitude of Poor Families,2027,Quezon,90450.49375964674,Province,Region IV-A, families
12323,Magnitude of Poor Families,2024,Quirino,4370.923032038374,Province,Region II, families
12324,Magnitude of Poor Families,2027,Quirino,4370.923032038374,Province,Region II, families
12325,Magnitude of Poor Families,2024,Region I,144143.72225332138,Region,Region I, families
12326,Magnitude of Poor Families,2027,Region I,144143.72225332138,Region,Region I, families
12327,Magnitude of Poor Families,2024,Region II,119594.90490930974,Region,Region II, families
12328,Magnitude of Poor Families,2027,Region II,119594.90490930974,Region,Region II, families
12329,Magnitude of Poor Families,2024,Region III,224808.38743203814,Region,Region III, families
12330,Magnitude of Poor Families,2027,Region III,224808.38743203814,Region,Region III, families
12331,Magnitude of Poor Families,2024,Region IV-A,142514.7861318029,Region,Region IV-A, families
12332,Magnitude of Poor Families,2027,Region IV-A,152366.6115210999,Region,Region IV-A, families
12333,Magnitude of Poor Families,2024,Region IV-B,136828.59273088182,Region,Region IV-B, families
12334,Magnitude of Poor Families,2027,Region IV-B,136828.59273088182,Region,Region IV-B, families
12335,Magnitude of Poor Families,2024,Region IX,233949.53569555416,Region,Region IX, families
12336,Magnitude of Poor Families,2027,Region IX,233949.53569555416,Region,Region IX, families
12337,Magnitude of Poor Families,2024,Region V,346255.2173943557,Region,Region V, families
12338,Magnitude of Poor Families,2027,Region V,346255.2173943557,Region,Region V, families
12339,Magnitude of Poor Families,2024,Region VI,303223.0340920676,Region,Region VI, families
12340,Magnitude of Poor Families,2027,Region VI,303223.0340920676,Region,Region VI, families
12341,Magnitude of Poor Families,2024,Region VII,395088.8549606461,Region,Region VII, families
12342,Magnitude of Poor Families,2027,Region VII,395088.8549606461,Region,Region VII, families
12343,Magnitude of Poor Families,2024,Region VIII,141.84243433432073,Region,Region VIII, families
12344,Magnitude of Poor Families,2027,Region VIII,141.84243433432073,Region,Region VIII, families
12345,Magnitude of Poor Families,2024,Region X,275584.34018418286,Region,Region X, families
12346,Magnitude of Poor Families,2027,Region X,275584.34018418286,Region,Region X, families
12347,Magnitude of Poor Families,2024,Region XI,193956.57800937726,Region,Region XI, families
12348,Magnitude of Poor Families,2027,Region XI,197841.34630237604,Region,Region XI, families
